,tweet_id,timestamp,rating_numerator,rating_denominator,name,dog_stage,jpg_url,prediction,confidence,breed,retweet_count,favorite_count
6588,776813020089548800,2016-09-16 16:00:31+00:00,12,10,Solomon,,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,toy poodle,0.51661,True,1197,4839
6600,776477788987613185,2016-09-15 17:48:25+00:00,11,10,Huck,,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,labrador retriever,0.8848389999999999,True,2744,8761
6606,776477788987613185,2016-09-15 17:48:25+00:00,11,10,Huck,pupper,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,labrador retriever,0.8848389999999999,True,2744,8761
6612,776218204058357768,2016-09-15 00:36:55+00:00,13,10,,,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,samoyed,0.940326,True,15666,29638
6615,776218204058357768,2016-09-15 00:36:55+00:00,13,10,,floofer,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,samoyed,0.940326,True,15666,29638
6624,776201521193218049,2016-09-14 23:30:38+00:00,10,10,,,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,rottweiler,0.502228,True,2496,9531
6636,776113305656188928,2016-09-14 17:40:06+00:00,11,10,Sampson,,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,mousetrap,0.777468,False,4319,11669
6642,776113305656188928,2016-09-14 17:40:06+00:00,11,10,Sampson,pupper,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,mousetrap,0.777468,False,4319,11669
6648,776088319444877312,2016-09-14 16:00:49+00:00,10,10,,,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,web site,0.999916,False,151,1822
6660,775842724423557120,2016-09-13 23:44:54+00:00,12,10,Blue,,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,chow,0.520022,True,2627,11616
6672,775733305207554048,2016-09-13 16:30:07+00:00,11,10,Anakin,doggo,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,long horned beetle,0.6138520000000001,False,3951,13765
6675,775733305207554048,2016-09-13 16:30:07+00:00,11,10,Anakin,,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,long horned beetle,0.6138520000000001,False,3951,13765
6684,775729183532220416,2016-09-13 16:13:44+00:00,13,10,,,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,web site,0.989407,False,4549,12891
6696,775364825476165632,2016-09-12 16:05:54+00:00,11,10,Finley,doggo,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,beagle,0.571229,True,2928,7334
6699,775364825476165632,2016-09-12 16:05:54+00:00,11,10,Finley,,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,beagle,0.571229,True,2928,7334
6708,775085132600442880,2016-09-11 21:34:30+00:00,13,10,Tucker,,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,chow,0.316565,True,4677,15422
6720,774757898236878852,2016-09-10 23:54:11+00:00,12,10,Finley,,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,toy poodle,0.7199409999999999,True,1770,8530
6732,774639387460112384,2016-09-10 16:03:16+00:00,10,10,Sprinkles,,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,walker hound,0.6275930000000001,True,1709,6676
6744,774314403806253056,2016-09-09 18:31:54+00:00,14,10,,,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,eskimo dog,0.5960449999999999,True,5453,21576
6756,773985732834758656,2016-09-08 20:45:53+00:00,11,10,Winnie,,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,giant panda,0.451149,False,3817,10640
6762,773985732834758656,2016-09-08 20:45:53+00:00,11,10,Winnie,pupper,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,giant panda,0.451149,False,3817,10640
6768,773922284943896577,2016-09-08 16:33:46+00:00,12,10,Heinrich,,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,pomeranian,0.554331,True,1734,6338
6780,773704687002451968,2016-09-08 02:09:06+00:00,12,10,Loki,,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,silky terrier,0.324251,True,1609,6530
6792,773670353721753600,2016-09-07 23:52:41+00:00,10,10,Shakespeare,,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,old english sheepdog,0.969311,True,1297,5305
6804,773547596996571136,2016-09-07 15:44:53+00:00,11,10,Chelsea,,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,norwegian elkhound,0.372202,True,6069,21932
6810,773547596996571136,2016-09-07 15:44:53+00:00,11,10,Chelsea,pupper,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,norwegian elkhound,0.372202,True,6069,21932
6816,773308824254029826,2016-09-06 23:56:05+00:00,12,10,Bungalo,,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,shopping cart,0.572349,False,7399,23089
6828,773247561583001600,2016-09-06 19:52:39+00:00,10,10,Chip,,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,seat belt,0.713588,False,3220,9384
6840,773191612633579521,2016-09-06 16:10:20+00:00,12,10,Grey,,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,blenheim spaniel,0.427766,True,4070,9898
6852,772877495989305348,2016-09-05 19:22:09+00:00,11,10,,,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,tabby,0.218303,False,3825,8475
6864,772826264096874500,2016-09-05 15:58:34+00:00,11,10,Roosevelt,,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,basset,0.915351,True,2324,7963
6876,772581559778025472,2016-09-04 23:46:12+00:00,10,10,,,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,newfoundland,0.574345,True,1681,6424
6888,772193107915964416,2016-09-03 22:02:38+00:00,12,10,Willem,,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,pembroke,0.367945,True,1369,5982
6894,772193107915964416,2016-09-03 22:02:38+00:00,12,10,Willem,pupper,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,pembroke,0.367945,True,1369,5982
6900,772152991789019136,2016-09-03 19:23:13+00:00,10,10,,,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,golden retriever,0.275318,True,1120,3765
6912,772117678702071809,2016-09-03 17:02:54+00:00,12,10,Jack,,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,labrador retriever,0.217821,True,730,3737
6924,772114945936949249,2016-09-03 16:52:02+00:00,10,10,Finn,,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,chihuahua,0.803293,True,464,2701
6936,772102971039580160,2016-09-03 16:04:27+00:00,11,10,Penny,,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,pembroke,0.54178,True,933,3960
6948,771770456517009408,2016-09-02 18:03:10+00:00,11,10,Davey,,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,papillon,0.53318,True,3325,11883
6960,771500966810099713,2016-09-02 00:12:18+00:00,12,10,Dakota,,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,labrador retriever,0.833952,True,2575,8185
6972,771380798096281600,2016-09-01 16:14:48+00:00,11,10,Fizz,,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,collie,0.503728,True,5003,10368
6984,771136648247640064,2016-09-01 00:04:38+00:00,11,10,Dixie,,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,bathtub,0.36866,False,2888,9058
6996,771102124360998913,2016-08-31 21:47:27+00:00,12,10,Charlie,,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,labrador retriever,0.568789,True,1422,6173
7008,771014301343748096,2016-08-31 15:58:28+00:00,7,10,,,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,meerkat,0.202335,False,1636,6807
7020,770787852854652928,2016-08-31 00:58:39+00:00,10,10,Winston,,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,bernese mountain dog,0.787812,True,1189,4882
7032,770772759874076672,2016-08-30 23:58:40+00:00,11,10,Sebastian,,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,chow,0.979515,True,1402,5125
7044,770655142660169732,2016-08-30 16:11:18+00:00,11,10,very,,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,madagascar cat,0.494803,False,1750,7265
7056,770414278348247044,2016-08-30 00:14:12+00:00,11,10,,,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,maillot,0.5805279999999999,False,2074,6271
7068,770293558247038976,2016-08-29 16:14:30+00:00,10,10,Jackson,,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,italian greyhound,0.931668,True,1450,6161
7080,770069151037685760,2016-08-29 01:22:47+00:00,10,10,Carbon,,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,boston bull,0.414965,True,2267,7515
7092,769940425801170949,2016-08-28 16:51:16+00:00,12,10,Klein,,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,miniature pinscher,0.796313,True,9415,30976
7104,769695466921623552,2016-08-28 00:37:54+00:00,13,10,Titan,,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,pug,0.407117,True,1662,6351
7116,769212283578875904,2016-08-26 16:37:54+00:00,12,10,DonDon,,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,golden retriever,0.16653800000000002,True,1693,5339
7128,768970937022709760,2016-08-26 00:38:52+00:00,12,10,Kirby,,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,pomeranian,0.182358,True,6409,14196
7140,768855141948723200,2016-08-25 16:58:45+00:00,11,10,Jesse,,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,chow,0.7202189999999999,True,873,4143
7152,768609597686943744,2016-08-25 00:43:02+00:00,10,10,Lou,,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,basenji,0.183283,True,1176,4071
7164,768596291618299904,2016-08-24 23:50:10+00:00,12,10,Oakley,,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,great pyrenees,0.729745,True,1268,4990
7176,768473857036525572,2016-08-24 15:43:39+00:00,11,10,Chevy,,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,labrador retriever,0.73917,True,3363,13480
7188,768193404517830656,2016-08-23 21:09:14+00:00,8,10,Gerald,doggo,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,lion,0.396984,False,3494,10737
7191,768193404517830656,2016-08-23 21:09:14+00:00,8,10,Gerald,,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,lion,0.396984,False,3494,10737
7200,767884188863397888,2016-08-23 00:40:31+00:00,10,10,Tito,,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,coral reef,0.32774000000000003,False,1362,4696
7212,767754930266464257,2016-08-22 16:06:54+00:00,11,10,Philbert,,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,vizsla,0.307794,True,5320,15830
7224,767500508068192258,2016-08-21 23:15:55+00:00,12,10,Louie,,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,chow,0.483228,True,2312,7418
7236,767191397493538821,2016-08-21 02:47:37+00:00,13,10,,doggo,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,patio,0.708665,False,3705,12172
7239,767191397493538821,2016-08-21 02:47:37+00:00,13,10,,,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,patio,0.708665,False,3705,12172
7248,767122157629476866,2016-08-20 22:12:29+00:00,13,10,Rupert,,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,toy poodle,0.873841,True,2815,10075
7260,766793450729734144,2016-08-20 00:26:19+00:00,10,10,Rufus,,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,beagle,0.451697,True,1340,4988
7272,766693177336135680,2016-08-19 17:47:52+00:00,11,10,Brudge,,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,doberman,0.948355,True,783,3968
7284,766423258543644672,2016-08-18 23:55:18+00:00,9,10,Shadoe,,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,keeshond,0.995823,True,1561,5928
7296,766313316352462849,2016-08-18 16:38:26+00:00,12,10,Oscar,,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,toy poodle,0.966896,True,1864,6706
7308,766069199026450432,2016-08-18 00:28:24+00:00,12,10,Juno,,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,redbone,0.484855,True,841,4174
7320,766008592277377025,2016-08-17 20:27:34+00:00,11,10,Angel,,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,welsh springer spaniel,0.7281529999999999,True,492,3695
7332,765719909049503744,2016-08-17 01:20:27+00:00,12,10,Brat,,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,golden retriever,0.969518,True,2128,7144
7344,765669560888528897,2016-08-16 22:00:23+00:00,12,10,Tove,,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,beagle,0.993333,True,1213,5130
7356,765395769549590528,2016-08-16 03:52:26+00:00,13,10,Zoey,,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,pembroke,0.509491,True,3345,26339
7368,765371061932261376,2016-08-16 02:14:15+00:00,11,10,Louie,,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,golden retriever,0.829456,True,2139,6983
7374,765371061932261376,2016-08-16 02:14:15+00:00,11,10,Louie,pupper,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,golden retriever,0.829456,True,2139,6983
7380,765222098633691136,2016-08-15 16:22:20+00:00,10,10,Gromit,,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,dalmatian,0.556595,True,3343,11494
7392,764857477905154048,2016-08-14 16:13:27+00:00,12,10,Aubie,,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,bernese mountain dog,0.7920590000000001,True,1756,6370
7404,764259802650378240,2016-08-13 00:38:30+00:00,10,10,Kota,,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,german shepherd,0.973677,True,1480,5945
7416,763837565564780549,2016-08-11 20:40:41+00:00,11,10,Alfie,,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,malamute,0.375098,True,4084,12409
7428,763183847194451968,2016-08-10 01:23:03+00:00,8,10,Clark,,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,miniature poodle,0.354674,True,1448,5315
7440,763103485927849985,2016-08-09 20:03:43+00:00,10,10,Belle,,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,seat belt,0.685821,False,2270,7283
7452,762699858130116608,2016-08-08 17:19:51+00:00,11,10,Leela,,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,kelpie,0.519047,True,3556,11980
7464,762471784394268675,2016-08-08 02:13:34+00:00,12,10,Glenn,,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,samoyed,0.540276,True,6309,11076
7476,762464539388485633,2016-08-08 01:44:46+00:00,12,10,Buddy,,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,chow,0.999953,True,4105,10167
7488,762316489655476224,2016-08-07 15:56:28+00:00,11,10,Scout,,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,african grey,0.270468,False,1100,4740
7500,762035686371364864,2016-08-06 21:20:40+00:00,14,10,,,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,home theater,0.06315180000000001,False,15294,31437
7512,761976711479193600,2016-08-06 17:26:19+00:00,12,10,Shelby,,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,labrador retriever,0.475552,True,1977,5330
7524,761745352076779520,2016-08-06 02:06:59+00:00,11,10,,,https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg,paddle,0.393118,False,851,4217
7536,761672994376806400,2016-08-05 21:19:27+00:00,10,10,,,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,gondola,0.318851,False,28586,48804
7548,761599872357261312,2016-08-05 16:28:54+00:00,11,10,Sephie,,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,gordon setter,0.240427,True,1178,4074
7560,761334018830917632,2016-08-04 22:52:29+00:00,10,10,Bruce,,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,norwegian elkhound,0.8229360000000001,True,1430,5130
7572,761292947749015552,2016-08-04 20:09:17+00:00,11,10,Bonaparte,,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,standard poodle,0.6608930000000001,True,1071,4427
7584,761227390836215808,2016-08-04 15:48:47+00:00,10,10,Albert,,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,cougar,0.306512,False,1540,5256
7596,761004547850530816,2016-08-04 01:03:17+00:00,11,10,Bo,,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,golden retriever,0.735163,True,3425,11181
7608,760893934457552897,2016-08-03 17:43:45+00:00,11,10,Wishes,doggo,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,blenheim spaniel,0.113992,True,957,3760
7611,760893934457552897,2016-08-03 17:43:45+00:00,11,10,Wishes,,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,blenheim spaniel,0.113992,True,957,3760
7620,760656994973933572,2016-08-03 02:02:14+00:00,11,10,Rose,,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,golden retriever,0.760546,True,1878,6498
7632,760641137271070720,2016-08-03 00:59:13+00:00,12,10,Theo,,https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg,axolotl,0.132695,False,1277,4918
7644,760539183865880579,2016-08-02 18:14:06+00:00,12,10,Atlas,,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,samoyed,0.988013,True,3555,7464
7656,760290219849637889,2016-08-02 01:44:48+00:00,13,10,Rocco,,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,old english sheepdog,0.3022,True,11266,26430
7668,760252756032651264,2016-08-01 23:15:56+00:00,4,10,Fido,,https://pbs.twimg.com/media/Coz12OLWgAADdys.jpg,radio telescope,0.155279,False,855,3897
7680,760190180481531904,2016-08-01 19:07:17+00:00,10,10,Sadie,,https://pbs.twimg.com/media/Coy87yiWYAACtPf.jpg,balloon,0.917525,False,1765,5616
7692,759923798737051648,2016-08-01 01:28:46+00:00,10,10,,,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg,labrador retriever,0.324579,True,5549,14491
7704,759846353224826880,2016-07-31 20:21:02+00:00,11,10,Kirby,,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,sussex spaniel,0.355395,True,1932,6646
7716,759793422261743616,2016-07-31 16:50:42+00:00,12,10,Maggie,doggo,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,golden retriever,0.985876,True,1873,5866
7719,759793422261743616,2016-07-31 16:50:42+00:00,12,10,Maggie,,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,golden retriever,0.985876,True,1873,5866
7722,759793422261743616,2016-07-31 16:50:42+00:00,12,10,Maggie,pupper,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,golden retriever,0.985876,True,1873,5866
7728,759557299618865152,2016-07-31 01:12:26+00:00,10,10,Emma,,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,golden retriever,0.763333,True,1168,4624
7740,759447681597108224,2016-07-30 17:56:51+00:00,11,10,Oakley,,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,kuvasz,0.223148,True,2418,8361
7752,759197388317847553,2016-07-30 01:22:17+00:00,12,10,Luna,,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,kuvasz,0.5113409999999999,True,1912,5995
7764,759099523532779520,2016-07-29 18:53:24+00:00,7,10,Toby,,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,shetland sheepdog,0.12903399999999998,True,4084,14307
7776,759047813560868866,2016-07-29 15:27:55+00:00,11,10,Spencer,,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,labrador retriever,0.778546,True,1974,6401
7788,758854675097526272,2016-07-29 02:40:28+00:00,11,10,Lilli,,https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg,barrow,0.974047,False,884,3501
7800,758828659922702336,2016-07-29 00:57:05+00:00,13,10,,doggo,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,chesapeake bay retriever,0.480048,True,3773,11056
7803,758828659922702336,2016-07-29 00:57:05+00:00,13,10,,,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,chesapeake bay retriever,0.480048,True,3773,11056
7812,758740312047005698,2016-07-28 19:06:01+00:00,12,10,Boston,,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,chesapeake bay retriever,0.848514,True,1591,5662
7824,758474966123810816,2016-07-28 01:31:38+00:00,11,10,Brandonald,,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,pembroke,0.546145,True,985,3742
7836,758467244762497024,2016-07-28 01:00:57+00:00,165,10,,,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg,labrador retriever,0.4363770000000001,True,2175,4723
7848,758405701903519748,2016-07-27 20:56:24+00:00,10,10,Odie,,https://pbs.twimg.com/media/CoZl9fXWgAMox0n.jpg,chesapeake bay retriever,0.702954,True,1875,5133
7860,758355060040593408,2016-07-27 17:35:10+00:00,11,10,Corey,,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,pembroke,0.987643,True,1040,3337
7872,758041019896193024,2016-07-26 20:47:17+00:00,9,10,,,https://pbs.twimg.com/media/CoUaSKEXYAAYsAl.jpg,bookshop,0.794272,False,366,2660
7884,757741869644341248,2016-07-26 00:58:34+00:00,10,10,Leonard,,https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg,skunk,0.609715,False,3192,6777
7896,757725642876129280,2016-07-25 23:54:05+00:00,11,10,Beckham,,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg,seat belt,0.425176,False,1190,4476
7908,757611664640446465,2016-07-25 16:21:11+00:00,12,10,Cooper,,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg,bluetick,0.829259,True,1084,4495
7920,757596066325864448,2016-07-25 15:19:12+00:00,4,10,,,https://pbs.twimg.com/media/CoOFmk3WEAAG6ql.jpg,doormat,0.8452559999999999,False,1036,4257
7932,757400162377592832,2016-07-25 02:20:45+00:00,13,10,,,https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg,seat belt,0.523926,False,6714,14901
7944,757393109802180609,2016-07-25 01:52:43+00:00,10,10,,doggo,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg,labrador retriever,0.787125,True,1704,5721
7947,757393109802180609,2016-07-25 01:52:43+00:00,10,10,,,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg,labrador retriever,0.787125,True,1704,5721
7956,757354760399941633,2016-07-24 23:20:20+00:00,8,10,Devón,,https://pbs.twimg.com/media/CoKqIndWgAAattd.jpg,italian greyhound,0.914667,True,1393,4456
7968,756998049151549440,2016-07-23 23:42:53+00:00,11,10,Oliver,,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,golden retriever,0.678555,True,1950,6183
7980,756939218950160384,2016-07-23 19:49:07+00:00,12,10,Jax,,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,golden retriever,0.790371,True,1969,6540
7986,756939218950160384,2016-07-23 19:49:07+00:00,12,10,Jax,pupper,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,golden retriever,0.790371,True,1969,6540
7992,756651752796094464,2016-07-23 00:46:50+00:00,11,10,Gert,,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,pembroke,0.294808,True,1273,4962
8004,756526248105566208,2016-07-22 16:28:07+00:00,13,10,,doggo,https://pbs.twimg.com/media/Cn-4m2CXYAErPGe.jpg,geyser,0.991273,False,3503,10243
8007,756526248105566208,2016-07-22 16:28:07+00:00,13,10,,,https://pbs.twimg.com/media/Cn-4m2CXYAErPGe.jpg,geyser,0.991273,False,3503,10243
8016,756303284449767430,2016-07-22 01:42:09+00:00,11,10,,,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg,golden retriever,0.981652,True,1088,3872
8028,756288534030475264,2016-07-22 00:43:32+00:00,12,10,,,https://pbs.twimg.com/media/Cn7gaHrWIAAZJMt.jpg,conch,0.925621,False,17349,43359
8040,756275833623502848,2016-07-21 23:53:04+00:00,10,10,,,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,airedale,0.602957,True,1503,6305
8049,756275833623502848,2016-07-21 23:53:04+00:00,10,10,,puppo,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,airedale,0.602957,True,1503,6305
